11,S&P500
3199696.74973329,
94108529.8761806,
17551913.7617215,
5334280.53439908,
48564852.7844272,
145398444.060099,
360408097.730127,
13706217.2575774,
50464186.5590254,
58880175.544666,
7287809.85372134,
14039652.2294291,
120892114.907322,
156611365.859727,
8556936.0909547,
15044385.5548989,
1876902.185853,
6705599.28901354,
1517872.54951233,
13407281.4646148,
9069709.20139077,
4155051.90550595,
,2088304050.48006
