High,High_x,HighMedium,HighMedium_x,Medium,Medium_x,MediumLow,MediumLow_x,Low,Low_x
81776,2011-11-29,77668,2011-09-30,53613,2011-11-10,86799,2011-09-29,15202,2011-05-26
83421,2011-08-30,25081,2011-08-23,84129,2011-10-26,69550,2011-10-18,60506,2011-08-26
53613,2011-08-24,87432,2011-08-23,80303,2011-07-26,91207,2011-03-28,65330,2011-10-14
27828,2011-09-20,25081,2011-10-20,11976,2011-08-01,75577,2011-08-19,85058,2011-10-12
90162,2011-09-22,86868,2011-11-29,57904,2011-07-19,34032,2011-07-28,65330,2011-11-22
91937,2011-11-01,85913,2011-03-31,52978,2012-01-20,79094,2011-03-18,87184,2011-01-25
86799,2012-01-20,24643,2011-09-30,86725,2011-08-22,85631,2012-01-04,90441,2011-07-18
27422,2011-10-21,85963,2011-12-13,29102,2011-07-08,86979,2011-12-16,11976,2012-01-10
76644,2011-10-26,79265,2011-08-18,89757,2011-06-03,28345,2011-08-26,41355,2011-08-02
75257,2011-03-21,40125,2011-11-30,86580,2012-01-17,68144,2011-04-21,89179,2011-08-01
43123,2012-02-28,47941,2011-09-21,34746,2011-04-25,75577,2012-02-29,91611,2011-04-25
77668,2011-10-25,44601,2011-07-28,86868,2011-05-20,47941,2011-09-21,52708,2011-08-23
86979,2011-07-28,61241,2011-10-20,82643,2011-06-09,15202,2011-08-02,75154,2011-04-26
87299,2011-08-25,61241,2011-10-20,80080,2011-09-23,75100,2011-11-30,89301,2012-02-24
83976,2011-11-25,86964,2011-08-25,90547,2011-06-20,89071,2012-01-09,59248,2011-03-07
90215,2012-01-04,89533,2012-01-10,75154,2012-01-17,53065,2011-05-09,90993,2012-01-17
86799,2012-01-20,48267,2011-10-19,75224,2011-08-09,75257,2011-05-26,87657,2011-11-18
89533,2011-11-10,12456,2011-03-15,70519,2011-10-10,79879,2011-10-25,93422,2011-09-26
83862,2012-01-26,42534,2011-09-28,27828,2011-04-29,85459,2011-03-01,79323,2011-07-26
81774,2011-09-29,83862,2011-11-17,70519,2011-11-22,81776,2011-06-28,34746,2011-05-13
49015,2011-10-10,40125,2011-06-29,79881,2011-08-25,14702,2011-12-21,16432,2011-08-31
25419,2011-09-20,82598,2012-01-17,78987,2011-07-14,77661,2011-10-17,85914,2011-08-12
93422,2011-10-12,82598,2011-08-30,40416,2011-12-13,76282,2012-01-04,76282,2011-09-29
44601,2011-08-22,51369,2011-06-20,85914,2011-04-04,69032,2011-06-08,36397,2011-04-21
79879,2011-07-28,86964,2011-03-22,54148,2011-10-17,85914,2011-12-23,22103,2011-12-22
68857,2011-09-12,49656,2011-10-14,79265,2011-07-28,91611,2011-08-22,25419,2011-07-29
90110,2011-09-22,90808,2011-02-28,66384,2011-11-15,84032,2011-09-29,82196,2011-04-28
40125,2012-01-09,85592,2011-10-13,85792,2011-05-04,47896,2011-10-14,79881,2011-10-18
86580,2011-07-20,29102,2011-09-30,82298,2012-01-05,69796,2011-01-25,42534,2011-09-28
12456,2011-03-15,29102,2011-09-30,27887,2011-12-27,68591,2011-12-20,91143,2011-10-27
76708,2011-08-19,68857,2011-10-31,12456,2011-07-08,82775,2011-07-22,76076,2011-02-16
88991,2011-10-21,89393,2011-11-30,64311,2012-02-16,77661,2011-08-23,18403,2011-07-25
86979,2011-09-30,89393,2011-11-30,89533,2012-01-10,91391,2011-02-22,45241,2011-11-18
50017,2012-01-20,86964,2011-01-24,89757,2011-05-31,89070,2011-12-07,86868,2011-09-21
86102,2011-12-28,86580,2011-03-22,35044,2011-08-26,70332,2011-05-19,93422,2011-08-30
86979,2011-08-31,68144,2011-12-19,82686,2011-12-21,59010,2011-02-02,35044,2011-06-28
75489,2011-05-26,29102,2012-01-19,82618,2012-02-07,90601,2011-05-26,43123,2011-07-06
79879,2011-07-28,84032,2011-09-29,87657,2011-07-29,25419,2011-07-29,57904,2011-06-28
38682,2012-01-30,90215,2012-01-04,22293,2011-11-30,85631,2011-08-19,78877,2011-05-17
79915,2011-10-24,82686,2012-01-26,68591,2011-12-20,85631,2011-08-19,76076,2011-05-25
85963,2011-04-28,60986,2011-06-07,61241,2011-06-29,57904,2011-09-26,28388,2011-10-07
27422,2011-10-21,76644,2011-10-26,53065,2011-07-29,86799,2011-12-29,85926,2011-06-03
23887,2011-11-16,76644,2011-10-26,79915,2011-08-29,78139,2011-06-29,10147,2012-01-10
63765,2012-01-19,51369,2011-05-03,11976,2011-07-29,49015,2011-08-26,60986,2011-06-07
61241,2011-07-18,81776,2011-10-21,83421,2011-08-30,75825,2011-09-29,62092,2011-10-26
80303,2011-08-24,29102,2011-08-31,45495,2012-01-13,90386,2011-12-15,57904,2011-09-26
78877,2012-02-01,82598,2011-04-04,62148,2012-02-29,52337,2011-05-04,82775,2011-08-26
85631,2011-08-19,86102,2011-09-08,83862,2011-12-27,88313,2011-09-20,65330,2011-07-28
34032,2011-09-21,89533,2011-10-21,38682,2011-08-22,73139,2011-08-19,75257,2011-04-27
87070,2011-03-31,91547,2011-10-31,85914,2011-03-31,51369,2011-04-29,53613,2011-11-10
90110,2011-12-08,76708,2011-11-29,82196,2011-06-27,84129,2012-01-26,75224,2011-08-09
88991,2011-11-29,79879,2011-06-29,45277,2012-02-22,45495,2011-05-11,19350,2011-10-18
24643,2011-10-17,54148,2011-03-07,78916,2011-12-30,69550,2011-09-30,36397,2011-03-29
24643,2011-11-23,36397,2011-09-13,27633,2011-10-03,83862,2011-09-30,88991,2011-04-28
38682,2012-02-03,59408,2011-07-19,82643,2011-05-24,69032,2011-08-23,84381,2011-07-29
87299,2011-04-29,75224,2011-08-09,44601,2011-10-26,20626,2011-09-30,89105,2011-05-12
90829,2011-11-30,87070,2011-08-23,24766,2011-08-19,87137,2012-02-03,79879,2011-10-25
59408,2011-10-14,60986,2011-07-28,53613,2011-05-25,79094,2011-04-29,76149,2011-07-28
53065,2011-09-19,23819,2011-09-30,86979,2011-05-31,76644,2011-06-21,75241,2011-05-06
59408,2011-08-23,10104,2011-12-27,82775,2011-09-27,42906,2011-04-20,42200,2011-08-04
91611,2011-09-29,34032,2011-09-21,66384,2011-03-01,89014,2011-08-11,75186,2011-07-15
44951,2011-02-01,79915,2011-10-24,79915,2012-01-31,12456,2011-01-31,85963,2011-04-28
90199,2011-10-11,79915,2011-10-24,89301,2011-08-17,87070,2011-11-29,88661,2011-08-18
68857,2011-12-16,12872,2011-11-17,87657,2011-12-09,40125,2011-09-21,88661,2011-08-18
79881,2011-10-18,87184,2011-12-21,86102,2011-11-30,85914,2012-01-31,87137,2011-09-23
75489,2011-07-15,87184,2011-12-21,28345,2011-09-28,52230,2011-05-31,60442,2011-08-22
67467,2011-05-26,79881,2011-03-28,82196,2011-08-26,22293,2011-04-08,84788,2012-02-27
23819,2011-10-21,83976,2012-02-02,80303,2011-03-10,45277,2012-01-30,70519,2011-05-26
82196,2011-10-05,89508,2011-05-25,85963,2011-03-31,42200,2011-12-13,82618,2011-01-31
76708,2011-09-22,23819,2011-09-30,89014,2011-08-11,43350,2011-09-22,76201,2011-09-30
24643,2011-12-29,40125,2011-11-30,86868,2011-06-28,70519,2011-07-19,46886,2011-04-28
87299,2011-07-28,85914,2012-02-03,46886,2011-06-21,22293,2011-06-29,39917,2011-08-23
40125,2011-07-28,76644,2011-05-13,28345,2011-09-28,11762,2011-09-23,27828,2011-06-15
81774,2011-09-29,29102,2012-01-19,22293,2011-08-01,57665,2011-03-31,11955,2011-07-29
75034,2011-10-04,14702,2011-05-27,18403,2011-08-18,85269,2012-01-09,11955,2011-07-29
81774,2011-09-29,82775,2011-12-27,15560,2011-01-28,75034,2011-10-04,44601,2011-10-26
81774,2011-09-29,79915,2011-08-29,84129,2011-08-23,18403,2011-08-18,44601,2011-10-26
84788,2011-12-30,24643,2011-12-29,68144,2011-08-12,70332,2011-05-19,28345,2011-01-27
66800,2011-04-29,70519,2011-09-20,79265,2011-07-28,79881,2011-03-28,28345,2011-01-27
86580,2011-07-20,89813,2011-03-24,42200,2011-09-28,79881,2012-01-11,52337,2011-12-02
44951,2011-01-26,69032,2011-09-21,87842,2011-09-23,85963,2011-11-30,75825,2011-06-24
93422,2012-01-20,90808,2011-02-28,91611,2011-05-26,75825,2011-09-29,75034,2011-12-15
90162,2011-07-21,90808,2011-02-28,15579,2011-08-31,52329,2011-06-29,87717,2011-02-28
49015,2011-09-26,11552,2011-02-03,39917,2011-05-27,83699,2012-01-31,87717,2011-02-28
87299,2011-03-16,42200,2011-11-30,66325,2011-12-05,81774,2012-02-29,86868,2011-07-19
79879,2011-10-25,69032,2011-11-29,87137,2011-10-13,24643,2011-12-29,13688,2011-12-02
87299,2011-08-25,12872,2011-09-29,87432,2011-08-23,24643,2011-09-30,36397,2011-06-28
90215,2011-12-23,44951,2011-07-25,65330,2012-01-31,77605,2011-10-21,89301,2011-07-21
90547,2011-08-08,53866,2011-02-07,85963,2011-11-30,10299,2012-01-17,86111,2011-03-21
90071,2012-01-20,58683,2011-08-23,77605,2011-10-21,76082,2011-12-30,86111,2011-03-21
66800,2011-05-25,82775,2012-01-26,80080,2011-10-20,90319,2011-04-19,76708,2011-08-19
90829,2011-09-30,27828,2012-02-29,11976,2011-12-29,53225,2011-09-06,23887,2011-08-04
61241,2011-07-18,52337,2011-09-28,91207,2011-08-22,84032,2011-05-17,76619,2012-01-26
78877,2011-11-28,68857,2011-10-31,22293,2011-09-26,89301,2011-02-03,58246,2011-03-31
76644,2012-02-29,42200,2011-10-18,79879,2011-07-28,79547,2011-11-30,86111,2011-03-21
90199,2011-08-30,82686,2012-01-26,79879,2011-07-28,87432,2011-10-14,28345,2011-07-11
68857,2011-08-09,90162,2011-10-25,87184,2011-03-04,77659,2012-02-16,89508,2011-09-29
79265,2011-08-18,46886,2011-05-19,91143,2012-02-01,62092,2011-10-26,86158,2011-06-16
12067,2011-05-03,12067,2011-04-28,90808,2011-10-31,90319,2011-06-24,59010,2011-01-27
81774,2011-03-09,36397,2011-10-17,80303,2011-01-21,59010,2011-05-31,86783,2011-10-05
50017,2012-01-20,84342,2011-11-30,14702,2011-07-14,87657,2011-07-29,75034,2011-12-15
81776,2011-05-27,82686,2011-09-20,39917,2011-05-27,82196,2011-09-29,76149,2011-07-28
87070,2011-10-26,89301,2011-08-17,83976,2011-01-28,37584,2011-12-27,10147,2011-08-19
79879,2011-04-19,82618,2011-03-23,38703,2011-04-21,90808,2011-10-31,76282,2012-02-24
87070,2011-08-23,90547,2011-12-29,88313,2011-03-29,91547,2011-09-28,85913,2011-04-14
84342,2011-08-25,86021,2011-09-21,19502,2011-09-29,30940,2011-07-28,61241,2011-04-05
84342,2011-08-25,81857,2011-05-31,41080,2011-03-14,78139,2011-07-21,86158,2011-12-29
35044,2011-09-28,91937,2011-11-01,12067,2011-09-01,66384,2011-11-15,53613,2011-08-24
78877,2011-12-30,79265,2012-02-13,91611,2011-08-22,27633,2011-03-01,87299,2011-06-14
75489,2011-05-26,87842,2011-09-23,66325,2011-10-25,27983,2011-09-30,90880,2011-10-26
75100,2012-01-13,59408,2011-05-25,91063,2011-11-03,89070,2011-08-18,12052,2011-09-26
76644,2011-08-24,75186,2011-09-21,90829,2011-12-16,89508,2011-05-25,52708,2011-05-13
23887,2011-12-28,39490,2011-09-29,82196,2011-05-11,68591,2011-12-20,86102,2011-09-08
12456,2011-04-26,25419,2011-08-23,91611,2011-04-25,68591,2011-12-20,80381,2011-10-17
75154,2011-03-31,59010,2011-06-30,81776,2011-04-28,66800,2011-11-28,60097,2011-08-11
86102,2011-12-28,82598,2011-03-14,75034,2011-08-25,15069,2011-09-29,58683,2011-07-28
15560,2011-03-24,86799,2011-11-17,79879,2011-12-21,36397,2011-08-23,54148,2011-10-17
89105,2012-02-16,61241,2011-06-29,86314,2012-02-13,84342,2011-05-19,54148,2011-10-17
86580,2011-04-06,86868,2012-01-17,89813,2011-10-25,81138,2011-04-20,91207,2011-08-22
86868,2011-10-14,80303,2011-07-26,45495,2012-01-13,25785,2011-07-27,91207,2011-08-22
25785,2011-03-07,40416,2011-10-31,75186,2011-12-29,85963,2011-05-10,45241,2011-09-27
69032,2011-10-14,49154,2011-03-29,44951,2012-02-27,87137,2011-06-27,75241,2011-06-13
27422,2011-09-29,25419,2011-12-27,83862,2011-07-18,47896,2011-12-01,84032,2011-09-29
83421,2011-09-02,12456,2011-04-26,59408,2011-04-26,25785,2011-08-26,84032,2011-09-29
90110,2011-10-20,88991,2011-06-13,89508,2011-06-08,19502,2011-08-24,27422,2011-05-13
88991,2011-09-30,59408,2011-11-29,88313,2011-10-31,52978,2011-09-30,68144,2011-12-19
68857,2011-08-09,59010,2011-07-05,86725,2011-08-22,57665,2011-03-31,81774,2011-01-25
25419,2011-10-28,90071,2012-01-20,60506,2011-03-08,57665,2011-03-31,89105,2011-10-04
86102,2011-08-25,69032,2011-05-26,83862,2011-08-23,85072,2012-01-03,89508,2011-06-08
88313,2011-07-26,81776,2011-08-05,38682,2011-08-22,85926,2011-10-21,82775,2011-05-31
65330,2011-12-27,43123,2011-10-20,38682,2011-08-22,75224,2011-10-03,66800,2011-11-28
89813,2011-10-25,85926,2011-08-29,52337,2011-10-03,71175,2011-12-20,84788,2011-11-30
84342,2011-11-30,87070,2011-09-21,78987,2011-07-14,84788,2011-10-26,70519,2011-11-22
91611,2011-05-26,79915,2011-12-23,81776,2011-09-29,75489,2011-03-31,77605,2012-01-06
88313,2011-05-31,89533,2011-09-30,63765,2011-12-30,89813,2011-03-24,70519,2011-03-31
12872,2011-09-29,86964,2011-04-05,88313,2011-04-28,89813,2011-03-24,90199,2011-07-28
53613,2011-10-27,90162,2011-10-25,68591,2011-11-21,61241,2011-09-30,87267,2011-10-25
39490,2011-10-13,90162,2011-10-25,62148,2011-09-21,89301,2012-01-31,45495,2011-12-30
82598,2011-09-20,78916,2012-01-24,89003,2011-11-29,81055,2011-10-19,,
76149,2011-08-25,86868,2011-12-30,35044,2011-07-19,90162,2011-09-22,,
