High,High_x,HighMedium,HighMedium_x,Medium,Medium_x,MediumLow,MediumLow_x,Low,Low_x
82298,2014-11-28,45277,2014-05-30,34817,2014-12-26,25081,2014-11-28,86158,2014-08-06
75241,2014-11-28,78877,2014-11-28,82686,2014-01-30,87717,2014-10-09,86158,2014-08-06
93159,2014-12-15,76744,2014-04-17,82686,2014-01-30,53613,2014-11-17,60986,2014-05-06
21207,2014-11-28,25785,2014-11-10,13936,2014-08-04,77182,2014-05-08,85663,2014-12-19
78877,2014-11-28,84788,2014-05-08,85269,2014-07-22,77182,2014-05-08,19393,2014-05-28
85792,2014-12-22,86799,2014-09-25,63765,2014-09-30,91611,2014-07-23,79588,2014-04-29
27422,2014-03-10,85792,2014-11-28,47941,2014-10-13,40416,2014-05-08,77274,2014-11-26
90162,2014-11-10,10909,2014-05-07,21207,2014-09-30,92293,2014-05-09,87184,2014-03-31
87137,2014-11-28,82298,2014-11-28,13356,2014-11-28,86783,2014-03-31,14011,2014-11-21
40416,2014-11-26,79411,2014-05-23,56274,2014-02-27,89393,2014-03-31,79089,2014-04-30
89509,2014-12-08,79411,2014-05-23,11552,2014-04-04,75224,2014-09-30,30940,2014-06-27
70332,2014-12-15,88352,2014-05-07,87137,2014-09-30,85753,2014-04-30,84788,2014-10-24
87137,2014-12-11,15069,2014-10-27,40416,2014-03-28,85753,2014-04-30,24010,2014-07-31
89301,2014-02-04,89533,2014-04-28,88590,2014-02-20,77668,2014-05-01,86783,2014-11-07
79915,2014-10-27,52337,2014-11-14,88590,2014-02-20,12872,2014-06-30,85663,2014-11-28
82196,2014-10-31,23819,2014-10-28,91926,2014-07-07,77606,2014-10-31,13142,2014-09-29
23819,2014-11-28,87184,2014-04-30,76841,2014-11-20,77606,2014-10-31,88590,2014-06-10
78877,2014-10-14,25953,2014-12-12,91063,2014-10-31,91556,2014-02-21,88661,2014-04-30
40416,2014-12-24,61815,2014-10-31,17830,2014-07-31,91611,2014-05-20,54148,2014-03-26
93422,2014-11-28,83111,2014-04-04,75489,2014-01-21,86979,2014-07-23,28345,2014-01-31
88661,2014-06-23,13963,2014-11-18,90319,2014-05-07,13586,2014-12-08,21792,2014-12-15
77281,2014-05-20,75489,2014-06-27,41080,2014-09-30,13356,2014-10-15,77182,2014-04-17
39490,2014-10-27,89004,2014-10-03,25419,2014-01-30,20626,2014-11-28,63765,2014-07-22
90162,2014-11-10,77661,2014-09-30,83862,2014-05-30,53613,2014-10-10,89393,2014-01-21
89301,2014-01-29,45277,2014-04-29,89105,2014-11-28,38156,2014-10-14,91207,2014-10-31
93422,2014-10-27,13928,2014-10-27,76644,2014-05-30,81774,2014-03-11,84129,2014-05-30
75825,2014-11-28,75607,2014-03-21,13586,2014-07-31,90805,2014-09-24,22293,2014-09-30
89004,2014-11-28,77730,2014-06-16,85753,2014-04-30,13103,2014-09-30,91461,2014-09-30
90805,2014-11-12,82196,2014-12-08,25081,2014-12-22,93096,2014-05-29,39490,2014-09-22
89393,2014-12-23,19502,2014-09-02,81655,2014-07-17,93422,2014-09-22,88837,2014-07-30
84032,2014-11-28,80080,2014-12-29,75241,2014-08-28,87432,2014-04-29,81774,2014-09-29
34833,2014-11-28,12872,2014-07-21,53866,2014-05-23,84381,2014-09-30,90601,2014-04-15
81774,2014-11-28,89757,2014-05-27,25419,2014-06-27,16432,2014-09-30,11762,2014-10-09
92778,2014-11-12,75489,2014-03-27,86783,2014-11-07,72726,2014-03-18,85593,2014-11-05
89105,2014-11-28,13142,2014-11-11,81774,2014-10-30,37284,2014-01-24,70033,2014-09-30
89757,2014-09-26,12490,2014-12-17,91063,2014-11-12,89105,2014-09-30,14008,2014-05-13
89757,2014-09-26,50017,2014-10-09,89393,2014-11-28,11850,2014-11-28,89525,2014-02-26
30940,2014-11-28,79411,2014-05-23,89509,2014-09-22,25778,2014-06-27,86783,2014-10-10
89393,2014-11-28,87184,2014-05-02,13963,2014-10-31,30940,2014-05-30,60986,2014-03-28
28345,2014-11-28,89393,2014-10-21,86799,2014-12-30,84788,2014-12-18,85753,2014-02-07
82298,2014-09-30,34833,2014-11-28,75510,2014-05-07,79265,2014-10-10,34817,2014-03-12
90162,2014-07-31,13142,2014-08-04,82298,2014-08-25,17830,2014-08-29,14593,2014-01-30
75489,2014-03-27,77274,2014-04-10,40416,2014-09-29,93422,2014-02-27,14593,2014-01-30
79915,2014-11-28,79545,2014-09-30,43123,2014-07-31,93422,2014-02-27,13586,2014-11-28
75034,2014-11-12,13142,2014-09-29,89757,2014-06-27,70500,2014-11-14,77281,2014-03-31
13168,2014-11-17,77730,2014-06-16,83862,2014-05-30,19393,2014-06-09,20626,2014-10-29
79881,2014-11-18,77730,2014-06-16,85792,2014-06-18,75577,2014-05-01,13936,2014-01-23
43123,2014-11-05,82598,2014-04-25,14297,2014-09-30,89002,2014-04-28,89533,2014-04-28
82298,2014-10-03,89002,2014-05-07,76226,2014-11-07,12369,2014-04-11,26825,2014-07-31
77281,2014-07-16,75489,2014-03-27,78877,2014-09-30,91611,2014-12-24,25778,2014-04-28
75241,2014-11-28,13936,2014-03-13,34833,2014-10-31,92778,2014-09-24,13168,2014-04-28
89757,2014-02-04,52329,2014-12-18,89301,2014-06-09,56274,2014-02-27,13168,2014-04-28
89393,2014-04-28,77182,2014-05-08,86979,2014-10-24,56274,2014-02-27,92293,2014-11-05
13567,2014-01-31,12490,2014-10-27,86979,2014-10-24,59010,2014-10-31,85792,2014-10-30
89509,2014-10-27,89105,2014-10-31,19502,2014-08-29,52337,2014-03-25,64390,2014-03-19
89757,2014-01-14,10909,2014-04-28,13586,2014-06-30,41080,2014-07-31,35051,2014-07-31
90162,2014-09-11,88661,2014-05-29,54148,2014-04-29,80204,2014-10-31,89533,2014-03-27
30940,2014-12-12,92293,2014-07-02,89533,2014-06-12,90162,2014-12-18,91883,2014-11-11
50017,2014-12-10,25953,2014-11-28,85459,2014-02-28,75592,2014-03-27,25953,2014-02-13
63765,2014-10-30,86799,2014-07-28,81655,2014-07-17,64186,2014-02-12,22779,2014-08-29
87137,2014-10-30,88352,2014-04-30,92709,2014-01-17,64186,2014-02-12,13168,2014-03-31
77281,2014-05-20,80286,2014-06-27,92709,2014-01-17,15202,2014-06-26,84381,2014-07-30
63765,2014-12-30,45277,2014-03-26,16432,2014-08-26,91556,2014-06-27,21371,2014-05-02
89004,2014-12-12,76282,2014-09-23,91391,2014-11-10,79915,2014-12-08,16432,2014-05-09
52337,2014-11-14,76841,2014-05-02,88991,2014-03-20,80286,2014-05-29,23026,2014-08-04
75034,2014-11-12,52329,2014-11-28,76082,2014-02-28,59408,2014-04-28,76082,2014-12-29
34833,2014-11-28,89002,2014-09-22,28345,2014-02-12,53065,2014-10-13,86979,2014-04-28
28345,2014-12-08,91611,2014-10-30,90993,2014-07-10,12369,2014-09-30,77496,2014-03-27
21207,2014-12-23,88837,2014-09-24,89757,2014-04-14,86158,2014-08-06,85269,2014-09-30
52337,2014-12-02,75224,2014-10-13,89757,2014-04-14,42534,2014-10-20,13142,2014-07-15
23819,2014-10-28,76201,2014-06-10,40416,2014-05-08,77668,2014-05-01,78877,2014-03-20
75034,2014-10-31,82598,2014-05-12,75489,2014-05-30,60506,2014-06-30,52978,2014-07-29
13168,2014-11-17,11762,2014-09-30,11552,2014-04-04,12542,2014-11-24,66384,2014-05-09
13356,2014-12-15,37284,2014-02-10,40416,2014-07-29,13936,2014-06-24,68591,2014-10-16
20626,2014-12-29,76226,2014-09-30,13407,2014-04-04,82618,2014-11-12,12872,2014-03-04
82298,2014-11-28,78877,2014-10-14,91650,2014-11-28,82618,2014-07-24,78987,2014-10-30
85792,2014-11-28,14541,2014-12-15,11552,2014-03-31,82618,2014-07-24,24643,2014-12-29
93159,2014-10-27,40539,2014-07-22,86799,2014-07-28,82651,2014-04-30,83435,2014-04-07
75825,2014-11-28,90071,2014-07-30,25785,2014-09-30,89757,2014-12-30,86021,2014-08-06
89393,2014-04-28,81774,2014-12-22,79545,2014-09-30,75186,2014-06-06,52329,2014-08-19
77281,2014-05-20,70033,2014-08-29,79588,2014-05-02,53866,2014-03-27,38156,2014-11-28
81774,2014-10-30,69550,2014-05-21,79588,2014-05-02,77659,2014-05-28,87299,2014-04-28
90162,2014-08-08,80204,2014-11-28,89525,2014-03-27,52708,2014-07-30,87299,2014-04-28
84032,2014-12-12,63765,2014-07-22,22779,2014-09-05,52708,2014-07-30,85631,2014-05-07
39490,2014-11-28,88661,2014-07-15,59408,2014-04-28,93422,2014-09-22,34746,2014-04-29
21207,2014-10-31,91391,2014-12-30,85269,2014-09-30,49154,2014-05-28,23473,2014-02-06
63765,2014-09-30,59408,2014-06-27,82651,2014-04-30,49154,2014-05-28,76082,2014-10-30
75241,2014-10-27,76226,2014-05-14,88352,2014-04-30,40416,2014-11-26,61815,2014-07-30
63765,2014-11-28,77274,2014-03-28,80286,2014-07-10,79881,2014-05-27,43123,2014-01-22
13928,2014-11-28,29102,2014-12-12,76712,2014-11-06,13901,2014-02-24,87717,2014-08-29
88661,2014-07-15,86979,2014-10-24,86783,2014-12-16,83143,2014-02-03,77281,2014-01-23
75607,2014-03-21,12369,2014-03-13,61815,2014-07-30,25778,2014-07-11,84129,2014-06-30
90805,2014-10-31,70578,2014-12-30,68591,2014-09-30,91556,2014-07-16,34833,2014-10-31
50017,2014-09-26,75825,2014-09-08,81655,2014-03-05,25419,2014-06-27,23026,2014-08-04
29102,2014-10-30,43123,2014-10-30,90805,2014-05-14,29102,2014-08-22,85269,2014-06-30
93159,2014-09-30,86783,2014-05-08,92293,2014-05-09,15069,2014-10-27,92611,2014-04-30
88853,2014-11-28,61815,2014-09-12,77661,2014-03-26,60506,2014-09-30,63830,2014-10-31
27422,2014-01-30,84032,2014-11-28,77661,2014-03-26,52708,2014-03-26,76614,2014-06-27
15069,2014-11-28,85269,2014-10-03,81857,2014-10-30,52708,2014-07-30,92709,2014-11-10
40416,2014-10-30,91207,2014-11-20,85072,2014-03-25,75154,2014-07-22,49656,2014-02-26
13356,2014-11-28,63765,2014-12-30,79881,2014-05-27,90215,2014-04-28,19350,2014-09-10
89757,2014-08-22,25419,2014-02-18,88837,2014-08-28,75592,2014-09-26,15553,2014-08-06
38156,2014-12-29,86799,2014-12-30,15202,2014-05-30,45495,2014-05-23,17830,2014-09-25
88991,2014-07-23,87137,2014-10-30,87717,2014-03-20,82298,2014-01-31,26710,2014-03-27
43123,2014-12-18,86356,2014-05-29,79411,2014-01-22,25081,2014-05-29,83435,2014-07-18
80204,2014-12-26,13407,2014-04-04,79411,2014-01-22,13103,2014-09-30,79265,2014-10-10
91611,2014-11-28,88661,2014-03-04,70332,2014-10-30,13103,2014-09-30,75186,2014-12-01
79881,2014-11-18,38156,2014-11-28,77661,2014-03-26,85753,2014-03-17,10909,2014-04-28
93422,2014-10-27,89757,2014-08-22,23712,2014-07-31,69550,2014-08-12,75646,2014-08-18
78877,2014-09-30,78987,2014-11-13,90993,2014-04-01,88031,2014-05-07,23026,2014-07-31
89105,2014-12-31,91063,2014-11-12,25953,2014-10-31,43123,2014-07-31,42534,2014-04-28
88991,2014-03-20,25778,2014-05-30,76201,2014-07-29,76644,2014-01-24,77606,2014-07-14
29102,2014-09-22,89641,2014-03-07,63830,2014-07-29,40416,2014-07-29,40539,2014-05-30
89757,2014-07-22,89533,2014-04-28,76201,2014-07-29,76712,2014-10-29,42534,2014-10-20
77182,2014-05-08,87137,2014-11-28,76201,2014-07-29,35044,2014-05-29,85792,2014-06-18
79915,2014-10-27,89509,2014-10-27,79089,2014-05-27,11618,2014-09-02,85348,2014-07-24
89533,2014-12-17,85459,2014-03-20,66325,2014-02-04,84788,2014-10-24,85348,2014-07-24
13928,2014-12-11,89533,2014-09-16,89301,2014-12-29,77661,2014-07-30,76712,2014-09-26
50017,2014-08-18,79881,2014-05-27,76082,2014-08-27,77605,2014-09-30,83435,2014-03-31
92293,2014-06-30,43123,2014-02-25,89002,2014-05-07,12872,2014-12-18,90808,2014-10-29
81857,2014-11-28,85269,2014-07-22,52708,2014-04-21,27983,2014-03-11,90808,2014-10-29
90071,2014-08-18,63830,2014-07-29,90319,2014-12-18,45277,2014-01-30,88991,2014-07-23
93159,2014-11-28,90071,2014-12-22,52329,2014-10-31,92709,2014-10-31,87717,2014-08-29
88853,2014-12-22,28345,2014-11-28,83435,2014-05-16,82196,2014-09-22,45495,2014-03-17
90162,2014-07-31,23712,2014-08-06,77668,2014-04-30,77274,2014-12-23,34817,2014-07-01
77730,2014-06-16,13567,2014-12-12,76201,2014-04-28,49373,2014-04-28,41355,2014-09-25
43123,2014-10-30,75607,2014-03-21,24010,2014-08-06,30681,2014-04-29,75241,2014-03-25
70332,2014-11-28,75607,2014-03-21,52329,2014-05-23,82642,2014-03-31,75241,2014-03-25
16432,2014-10-27,76744,2014-03-28,88853,2014-09-24,79089,2014-07-22,20626,2014-10-29
61815,2014-11-28,79545,2014-11-26,50017,2014-09-26,83143,2014-01-31,11955,2014-02-27
70332,2014-10-30,88661,2014-06-23,13168,2014-09-29,90808,2014-05-09,21207,2014-06-09
89004,2014-11-28,63765,2014-08-20,76226,2014-10-13,66093,2014-02-28,22293,2014-07-30
81774,2014-03-11,93159,2014-09-30,11618,2014-08-15,42200,2014-10-22,86158,2014-06-10
76644,2014-02-25,88991,2014-05-30,77659,2014-06-26,89004,2014-09-22,15202,2014-07-02
90071,2014-08-18,84032,2014-10-30,93159,2014-12-15,59192,2014-03-20,76226,2014-06-23
90215,2014-04-28,30940,2014-10-24,30681,2014-05-07,19350,2014-07-30,75224,2014-09-30
40416,2014-10-30,77661,2014-08-13,14541,2014-11-28,52695,2014-08-04,64186,2014-02-12
89393,2014-03-31,76614,2014-05-13,89533,2014-08-29,22779,2014-09-05,41355,2014-03-14
90805,2014-11-12,93159,2014-03-17,85631,2014-04-03,13928,2014-09-30,44206,2014-08-06
61815,2014-10-31,86799,2014-10-09,85926,2014-07-29,53866,2014-03-27,70033,2014-07-28
39490,2014-10-27,11618,2014-07-23,77702,2014-03-03,81774,2014-01-30,76226,2014-08-29
75034,2014-10-31,12490,2014-11-20,38156,2014-12-29,59010,2014-04-21,90215,2014-03-26
77659,2014-06-26,13928,2014-11-28,91556,2014-07-16,89641,2014-05-08,34746,2014-10-16
82298,2014-09-30,76082,2014-12-29,42534,2014-03-25,77178,2014-11-07,88661,2014-04-30
92778,2014-10-31,54148,2014-09-30,59010,2014-11-05,66325,2014-01-31,80080,2014-07-31
85753,2014-04-30,78877,2014-12-11,88991,2014-03-20,59010,2014-10-31,82598,2014-03-28
76744,2014-04-17,12542,2014-11-24,88991,2014-03-20,77496,2014-04-30,76614,2014-06-27
92778,2014-11-12,76082,2014-03-26,84788,2014-10-24,75577,2014-05-01,34032,2014-04-30
81857,2014-10-30,88853,2014-10-22,23712,2014-08-06,77605,2014-04-30,88661,2014-05-29
16432,2014-09-30,13142,2014-07-15,14541,2014-10-30,77668,2014-04-30,61399,2014-06-18
75825,2014-10-27,88853,2014-11-28,24643,2014-12-29,90805,2014-01-27,76614,2014-03-31
19502,2014-08-29,91650,2014-12-15,47941,2014-11-21,90805,2014-01-27,13586,2014-05-29
79881,2014-10-17,23712,2014-07-31,76841,2014-03-28,70578,2014-11-28,13141,2014-02-11
40416,2014-07-29,77661,2014-07-30,42534,2014-09-30,13142,2014-09-29,90805,2014-10-31
50017,2014-11-28,90319,2014-04-28,89002,2014-09-22,77606,2014-06-13,28345,2014-10-27
82196,2014-09-22,40539,2014-05-30,13586,2014-08-01,81774,2014-11-28,13963,2014-01-31
14541,2014-11-28,82686,2014-12-12,49154,2014-05-28,76282,2014-09-23,91063,2014-09-29
91391,2014-12-30,21776,2014-07-30,92602,2014-03-12,10909,2014-06-27,22103,2014-07-31
13168,2014-11-17,21776,2014-07-30,91611,2014-07-23,41080,2014-08-15,89508,2014-09-30
89533,2014-09-16,84788,2014-03-31,91611,2014-07-23,52329,2014-09-30,54148,2014-07-30
85663,2014-12-19,83111,2014-04-04,34746,2014-05-29,12558,2014-03-19,42534,2014-04-28
43123,2014-09-30,87299,2014-04-28,25785,2014-09-30,12490,2014-06-26,81655,2014-06-30
25785,2014-10-24,76841,2014-04-30,64282,2014-01-30,89301,2014-06-09,24942,2014-06-30
76082,2014-03-26,83111,2014-03-24,64282,2014-01-30,85269,2014-02-28,14297,2014-05-15
83862,2014-07-25,28345,2014-09-25,54148,2014-05-07,85269,2014-02-28,49373,2014-10-13
82298,2014-03-17,82298,2014-06-11,13936,2014-07-16,53866,2014-04-21,91068,2014-10-21
82196,2014-10-31,76201,2014-07-29,82686,2014-10-23,78916,2014-04-08,75577,2014-04-30
20626,2014-11-28,79089,2014-06-26,13407,2014-03-31,89626,2014-04-07,86979,2014-07-23
88590,2014-02-20,85269,2014-10-03,84788,2014-06-20,27422,2014-03-10,16600,2014-07-31
30940,2014-11-28,78987,2014-11-13,69550,2014-03-31,13963,2014-03-31,,
59010,2014-11-05,13963,2014-12-18,86021,2014-08-06,91926,2014-10-13,,
